Value,Time,Label,TrackID,ID,Embryo.Id,Treatment,TE.ICM,Identity,SpotID,UniqueID,Mitosis,MtUniqueID,X,Y,Z,TimeM,Cell_number,Stage
1.19091,5,TE_Polar,1000000005,1159,120719_p1,Control,TE,Polar TE,120719_p1_1159,120719_p11000000005,Parent,120719_p11000000005Parent,32.2421,96.0506,16.2207,20,57,32_64
1.96662,5,Deep;ICM,1000000006,1160,120719_p1,Control,ICM,ICM,120719_p1_1160,120719_p11000000006,Parent,120719_p11000000006Parent,41.4869,92.0213,18.3359,20,57,32_64
1.17531,5,Cavity;ICM,1000000007,1161,120719_p1,Control,ICM,ICM,120719_p1_1161,120719_p11000000007,Parent,120719_p11000000007Parent,56.7923,66.0063,19.0116,20,57,32_64
1.88003,5,ICM,1000000008,1162,120719_p1,Control,ICM,ICM,120719_p1_1162,120719_p11000000008,Parent,120719_p11000000008Parent,45.8031,81.7631,17.7446,20,57,32_64
1.19293,5,TE_Polar,1000000009,1163,120719_p1,Control,TE,Polar TE,120719_p1_1163,120719_p11000000009,Parent,120719_p11000000009Parent,49.1242,73.1876,8.92377,20,57,32_64
1.46326,5,TE_Polar,1000000010,1164,120719_p1,Control,TE,Polar TE,120719_p1_1164,120719_p11000000010,Parent,120719_p11000000010Parent,37.5004,62.7782,22.5973,20,57,32_64
0.923064,5,Cavity;ICM,1000000011,1165,120719_p1,Control,ICM,ICM,120719_p1_1165,120719_p11000000011,Parent,120719_p11000000011Parent,42.2053,105.122,31.2183,20,57,32_64
1.50104,5,Deep;ICM,1000000012,1166,120719_p1,Control,ICM,ICM,120719_p1_1166,120719_p11000000012,Parent,120719_p11000000012Parent,33.0723,95.2557,31.0657,20,57,32_64
1.03574,5,TE_Polar,1000000013,1167,120719_p1,Control,TE,Polar TE,120719_p1_1167,120719_p11000000013,Parent,120719_p11000000013Parent,32.3784,77.63,25.0345,20,57,32_64
1.27972,5,Cavity;ICM,1000000014,1168,120719_p1,Control,ICM,ICM,120719_p1_1168,120719_p11000000014,Parent,120719_p11000000014Parent,49.7613,76.7998,35.3431,20,57,32_64
1.56664,5,Cavity;ICM,1000000015,1169,120719_p1,Control,ICM,ICM,120719_p1_1169,120719_p11000000015,Parent,120719_p11000000015Parent,50,90,26.7042,20,57,32_64
1.16311,5,TE_Mural,1000000016,1171,120719_p1,Control,TE,Mural TE,120719_p1_1171,120719_p11000000016,Parent,120719_p11000000016Parent,50.5079,122.633,28.5846,20,57,32_64
1.47854,5,TE_Mural,1000000017,1173,120719_p1,Control,TE,Mural TE,120719_p1_1173,120719_p11000000017,Parent,120719_p11000000017Parent,82.0895,103.368,1.08054,20,57,32_64
1.08518,5,TE_Mural,1000000018,1175,120719_p1,Control,TE,Mural TE,120719_p1_1175,120719_p11000000018,Parent,120719_p11000000018Parent,86.9325,64.8992,6.54501,20,57,32_64
0.92943,5,TE_Mural,1000000019,1176,120719_p1,Control,TE,Mural TE,120719_p1_1176,120719_p11000000019,Parent,120719_p11000000019Parent,72.8257,56.7928,11,20,57,32_64
0.854807,5,TE_Mural,1000000020,1177,120719_p1,Control,TE,Mural TE,120719_p1_1177,120719_p11000000020,Parent,120719_p11000000020Parent,64.1413,42.4559,35,20,57,32_64
1.2562,5,TE_Polar,1000000021,1178,120719_p1,Control,TE,Polar TE,120719_p1_1178,120719_p11000000021,Parent,120719_p11000000021Parent,39.8199,112.778,52.4526,20,57,32_64
1.20472,5,TE_Polar,1000000022,1179,120719_p1,Control,TE,Polar TE,120719_p1_1179,120719_p11000000022,Parent,120719_p11000000022Parent,32.2421,75.9277,40.6179,20,57,32_64
1.69113,5,TE_Polar,1000000023,1180,120719_p1,Control,TE,Polar TE,120719_p1_1180,120719_p11000000023,Parent,120719_p11000000023Parent,25.8767,86.2814,46.7229,20,57,32_64
1.15493,5,Deep;ICM,1000000024,1181,120719_p1,Control,ICM,ICM,120719_p1_1181,120719_p11000000024,Parent,120719_p11000000024Parent,44.5135,62.962,37.857,20,57,32_64
1.2245,5,Deep;ICM,1000000025,1182,120719_p1,Control,ICM,ICM,120719_p1_1182,120719_p11000000025,Parent,120719_p11000000025Parent,42.2053,68.8374,22.6959,20,57,32_64
1.42496,5,Deep;ICM,1000000026,1183,120719_p1,Control,ICM,ICM,120719_p1_1183,120719_p11000000026,Parent,120719_p11000000026Parent,40.8215,76.4347,33.7983,20,57,32_64
1.04741,5,Deep;ICM,1000000027,1184,120719_p1,Control,ICM,ICM,120719_p1_1184,120719_p11000000027,Parent,120719_p11000000027Parent,37.2237,96.7162,43.3537,20,57,32_64
1.29447,5,Cavity;ICM,1000000028,1185,120719_p1,Control,ICM,ICM,120719_p1_1185,120719_p11000000028,Parent,120719_p11000000028Parent,39.4377,69.2078,52.3261,20,57,32_64
1.20308,5,TE_Polar,1000000029,1186,120719_p1,Control,TE,Polar TE,120719_p1_1186,120719_p11000000029,Parent,120719_p11000000029Parent,46.0799,56.1208,55.0456,20,57,32_64
0.611875,5,TE_Mural,1000000030,1189,120719_p1,Control,TE,Mural TE,120719_p1_1189,120719_p11000000030,Parent,120719_p11000000030Parent,110.01,83.5493,6.70428,20,57,32_64
0.663907,5,TE_Mural,1000000031,1190,120719_p1,Control,TE,Mural TE,120719_p1_1190,120719_p11000000031,Parent,120719_p11000000031Parent,115.809,107.52,16.9396,20,57,32_64
0.637371,5,TE_Mural,1000000032,1191,120719_p1,Control,TE,Mural TE,120719_p1_1191,120719_p11000000032,Parent,120719_p11000000032Parent,127.723,109.001,44.5177,20,57,32_64
0.679209,5,TE_Mural,1000000033,1195,120719_p1,Control,TE,Mural TE,120719_p1_1195,120719_p11000000033,Parent,120719_p11000000033Parent,126.616,74.6046,33.4119,20,57,32_64
0.609994,5,TE_Mural,1000000034,1196,120719_p1,Control,TE,Mural TE,120719_p1_1196,120719_p11000000034,Parent,120719_p11000000034Parent,97.454,44.9728,28.1824,20,57,32_64
1.31263,6,Cavity;ICM,1000000000,1198,120719_p1,Control,ICM,ICM,120719_p1_1198,120719_p11000000000,Parent,120719_p11000000000Parent,63.0364,87.87,3.59337,25,57,32_64
0.993465,6,Cavity;ICM,1000000001,1199,120719_p1,Control,ICM,ICM,120719_p1_1199,120719_p11000000001,Parent,120719_p11000000001Parent,59.3641,76.9713,8.25958,25,57,32_64
2.49541,6,TE_Polar,1000000002,1200,120719_p1,Control,TE,Polar TE,120719_p1_1200,120719_p11000000002,Parent,120719_p11000000002Parent,61.2474,100.878,1.83762,25,57,32_64
1.00026,6,Deep;ICM,1000000003,1201,120719_p1,Control,ICM,ICM,120719_p1_1201,120719_p11000000003,Parent,120719_p11000000003Parent,49.6777,104.675,13.7307,25,57,32_64
0.997053,6,Deep;ICM,1000000004,1202,120719_p1,Control,ICM,ICM,120719_p1_1202,120719_p11000000004,Parent,120719_p11000000004Parent,50.7847,89.1004,4.9877,25,57,32_64
1.05848,6,TE_Polar,1000000005,1203,120719_p1,Control,TE,Polar TE,120719_p1_1203,120719_p11000000005,Parent,120719_p11000000005Parent,32.5188,100.646,16.5465,25,57,32_64
1.95246,6,Deep;ICM,1000000006,1204,120719_p1,Control,ICM,ICM,120719_p1_1204,120719_p11000000006,Parent,120719_p11000000006Parent,41.201,96.7262,19.0017,25,57,32_64
1.17341,6,Cavity;ICM,1000000007,1205,120719_p1,Control,ICM,ICM,120719_p1_1205,120719_p11000000007,Parent,120719_p11000000007Parent,55.2646,70.4344,19.0692,25,57,32_64
1.82177,6,ICM,1000000008,1206,120719_p1,Control,ICM,ICM,120719_p1_1206,120719_p11000000008,Parent,120719_p11000000008Parent,44.6961,86.5788,18.6619,25,57,32_64
1.18544,6,TE_Polar,1000000009,1207,120719_p1,Control,TE,Polar TE,120719_p1_1207,120719_p11000000009,Parent,120719_p11000000009Parent,46.9101,77.6242,9.40585,25,57,32_64
1.27693,6,TE_Polar,1000000010,1208,120719_p1,Control,TE,Polar TE,120719_p1_1208,120719_p11000000010,Parent,120719_p11000000010Parent,35.5631,68.1835,23.1893,25,57,32_64
0.860101,6,Cavity;ICM,1000000011,1209,120719_p1,Control,ICM,ICM,120719_p1_1209,120719_p11000000011,Parent,120719_p11000000011Parent,43.0355,110.674,30.8698,25,57,32_64
1.48012,6,Deep;ICM,1000000012,1210,120719_p1,Control,ICM,ICM,120719_p1_1210,120719_p11000000012,Parent,120719_p11000000012Parent,33.9026,99.7468,32.1215,25,57,32_64
1.03256,6,TE_Polar,1000000013,1211,120719_p1,Control,TE,Polar TE,120719_p1_1211,120719_p11000000013,Parent,120719_p11000000013Parent,31.135,82.5046,25.1886,25,57,32_64
1.31977,6,Cavity;ICM,1000000014,1212,120719_p1,Control,ICM,ICM,120719_p1_1212,120719_p11000000014,Parent,120719_p11000000014Parent,48.3782,83.1651,35.3658,25,57,32_64
1.59475,6,Cavity;ICM,1000000015,1213,120719_p1,Control,ICM,ICM,120719_p1_1213,120719_p11000000015,Parent,120719_p11000000015Parent,50,95,27,25,57,32_64
1.23581,6,TE_Mural,1000000016,1215,120719_p1,Control,TE,Mural TE,120719_p1_1215,120719_p11000000016,Parent,120719_p11000000016Parent,52.4452,128.502,30.3461,25,57,32_64
0.947012,6,TE_Mural,1000000017,1217,120719_p1,Control,TE,Mural TE,120719_p1_1217,120719_p11000000017,Parent,120719_p11000000017Parent,81.8158,106.136,1.07787,25,57,32_64
1.06421,6,TE_Mural,1000000018,1219,120719_p1,Control,TE,Mural TE,120719_p1_1219,120719_p11000000018,Parent,120719_p11000000018Parent,84.2722,68.0967,4.89911,25,57,32_64
0.882421,6,TE_Mural,1000000019,1220,120719_p1,Control,TE,Mural TE,120719_p1_1220,120719_p11000000019,Parent,120719_p11000000019Parent,71.1535,59.974,11,25,57,32_64
0.823339,6,TE_Mural,1000000020,1221,120719_p1,Control,TE,Mural TE,120719_p1_1221,120719_p11000000020,Parent,120719_p11000000020Parent,61.3545,46.3889,35,25,57,32_64
1.285,6,TE_Polar,1000000021,1222,120719_p1,Control,TE,Polar TE,120719_p1_1222,120719_p11000000021,Parent,120719_p11000000021Parent,40.8215,119.172,51.5083,25,57,32_64
1.26322,6,TE_Polar,1000000022,1223,120719_p1,Control,TE,Polar TE,120719_p1_1223,120719_p11000000022,Parent,120719_p11000000022Parent,30.8583,82.1712,40.5,25,57,32_64
1.64695,6,TE_Polar,1000000023,1224,120719_p1,Control,TE,Polar TE,120719_p1_1224,120719_p11000000023,Parent,120719_p11000000023Parent,25.0464,92.6736,45.2477,25,57,32_64
1.18765,6,Deep;ICM,1000000024,1225,120719_p1,Control,ICM,ICM,120719_p1_1225,120719_p11000000024,Parent,120719_p11000000024Parent,42.2764,69.0506,37.7393,25,57,32_64
1.14431,6,Deep;ICM,1000000025,1226,120719_p1,Control,ICM,ICM,120719_p1_1226,120719_p11000000025,Parent,120719_p11000000025Parent,40.268,74.5854,22.7847,25,57,32_64
1.50166,6,Deep;ICM,1000000026,1227,120719_p1,Control,ICM,ICM,120719_p1_1227,120719_p11000000026,Parent,120719_p11000000026Parent,38.8842,81.4496,36.2558,25,57,32_64
1.18554,6,Deep;ICM,1000000027,1228,120719_p1,Control,ICM,ICM,120719_p1_1228,120719_p11000000027,Parent,120719_p11000000027Parent,37.5004,104.028,43.6396,25,57,32_64
1.25622,6,Cavity;ICM,1000000028,1229,120719_p1,Control,ICM,ICM,120719_p1_1229,120719_p11000000028,Parent,120719_p11000000028Parent,37.2237,75.2944,51.4656,25,57,32_64
1.2196,6,TE_Polar,1000000029,1230,120719_p1,Control,TE,Polar TE,120719_p1_1230,120719_p11000000029,Parent,120719_p11000000029Parent,42.482,61.6085,55.109,25,57,32_64
0.599618,6,TE_Mural,1000000030,1233,120719_p1,Control,TE,Mural TE,120719_p1_1233,120719_p11000000030,Parent,120719_p11000000030Parent,109.457,84.7023,5.42914,25,57,32_64
0.676886,6,TE_Mural,1000000031,1234,120719_p1,Control,TE,Mural TE,120719_p1_1234,120719_p11000000031,Parent,120719_p11000000031Parent,117.253,108.903,16.0367,25,57,32_64
0.657822,6,TE_Mural,1000000032,1235,120719_p1,Control,TE,Mural TE,120719_p1_1235,120719_p11000000032,Parent,120719_p11000000032Parent,129.107,107.399,42.224,25,57,32_64
0.633474,6,TE_Mural,1000000033,1239,120719_p1,Control,TE,Mural TE,120719_p1_1239,120719_p11000000033,Parent,120719_p11000000033Parent,126.062,74.8635,32.6825,25,57,32_64
0.609256,6,TE_Mural,1000000034,1240,120719_p1,Control,TE,Mural TE,120719_p1_1240,120719_p11000000034,Parent,120719_p11000000034Parent,95.5548,46.0799,28.7712,25,57,32_64
1.37366,7,Cavity;ICM,1000000000,1242,120719_p1,Control,ICM,ICM,120719_p1_1242,120719_p11000000000,Parent,120719_p11000000000Parent,59.5596,91.4678,3.04552,30,57,32_64
1.06844,7,Cavity;ICM,1000000001,1243,120719_p1,Control,ICM,ICM,120719_p1_1243,120719_p11000000001,Parent,120719_p11000000001Parent,57.7036,80.8191,7.52805,30,57,32_64
2.48649,7,TE_Polar,1000000002,1244,120719_p1,Control,TE,Polar TE,120719_p1_1244,120719_p11000000002,Parent,120719_p11000000002Parent,58.2571,106.084,2.04054,30,57,32_64
1.0781,7,Deep;ICM,1000000003,1245,120719_p1,Control,ICM,ICM,120719_p1_1245,120719_p11000000003,Parent,120719_p11000000003Parent,46.3566,108.24,12.8678,30,57,32_64
1.06044,7,Deep;ICM,1000000004,1246,120719_p1,Control,ICM,ICM,120719_p1_1246,120719_p11000000004,Parent,120719_p11000000004Parent,48.8474,91.2546,5.59453,30,57,32_64
1.10344,7,TE_Polar,1000000005,1247,120719_p1,Control,TE,Polar TE,120719_p1_1247,120719_p11000000005,Parent,120719_p11000000005Parent,29.4745,103.995,15.5152,30,57,32_64
1.78558,7,Deep;ICM,1000000006,1248,120719_p1,Control,ICM,ICM,120719_p1_1248,120719_p11000000006,Parent,120719_p11000000006Parent,37.8505,99.7705,19.0342,30,57,32_64
1.15133,7,Cavity;ICM,1000000007,1249,120719_p1,Control,ICM,ICM,120719_p1_1249,120719_p11000000007,Parent,120719_p11000000007Parent,52.756,74.3089,18.3937,30,57,32_64
1.80748,7,ICM,1000000008,1250,120719_p1,Control,ICM,ICM,120719_p1_1250,120719_p11000000008,Parent,120719_p11000000008Parent,41.6518,89.5475,17.4965,30,57,32_64
1.07311,7,TE_Polar,1000000009,1251,120719_p1,Control,TE,Polar TE,120719_p1_1251,120719_p11000000009,Parent,120719_p11000000009Parent,45.2496,79.9174,8.41739,30,57,32_64
1.47138,7,TE_Polar,1000000010,1252,120719_p1,Control,TE,Polar TE,120719_p1_1252,120719_p11000000010,Parent,120719_p11000000010Parent,33.9026,70.5091,23.4486,30,57,32_64
1.05537,7,Cavity;ICM,1000000011,1253,120719_p1,Control,ICM,ICM,120719_p1_1253,120719_p11000000011,Parent,120719_p11000000011Parent,39.7145,114.142,31.3019,30,57,32_64
1.53821,7,Deep;ICM,1000000012,1254,120719_p1,Control,ICM,ICM,120719_p1_1254,120719_p11000000012,Parent,120719_p11000000012Parent,30.8583,102.1,30.969,30,57,32_64
1.09669,7,TE_Polar,1000000013,1255,120719_p1,Control,TE,Polar TE,120719_p1_1255,120719_p11000000013,Parent,120719_p11000000013Parent,28.3675,84.9022,24.7796,30,57,32_64
1.38764,7,Cavity;ICM,1000000014,1256,120719_p1,Control,ICM,ICM,120719_p1_1256,120719_p11000000014,Parent,120719_p11000000014Parent,45,85.1024,33.451,30,57,32_64
1.6036,7,Cavity;ICM,1000000015,1257,120719_p1,Control,ICM,ICM,120719_p1_1257,120719_p11000000015,Parent,120719_p11000000015Parent,48,99,25,30,57,32_64
1.2377,7,TE_Mural,1000000016,1259,120719_p1,Control,TE,Mural TE,120719_p1_1259,120719_p11000000016,Parent,120719_p11000000016Parent,48.8474,130.893,27.688,30,57,32_64
0.955355,7,TE_Mural,1000000017,1261,120719_p1,Control,TE,Mural TE,120719_p1_1261,120719_p11000000017,Parent,120719_p11000000017Parent,80.181,110.287,1.12074,30,57,32_64
1.09456,7,TE_Mural,1000000018,1263,120719_p1,Control,TE,Mural TE,120719_p1_1263,120719_p11000000018,Parent,120719_p11000000018Parent,81.5046,72.6149,4.97601,30,57,32_64
0.875228,7,TE_Mural,1000000019,1264,120719_p1,Control,TE,Mural TE,120719_p1_1264,120719_p11000000019,Parent,120719_p11000000019Parent,70.1446,64.3044,11,30,57,32_64
0.859562,7,TE_Mural,1000000020,1265,120719_p1,Control,TE,Mural TE,120719_p1_1265,120719_p11000000020,Parent,120719_p11000000020Parent,60.6532,50.3527,33,30,57,32_64
1.60323,7,TE_Polar,1000000021,1266,120719_p1,Control,TE,Polar TE,120719_p1_1266,120719_p11000000021,Parent,120719_p11000000021Parent,37.452,121.634,50.5877,30,57,32_64
1.37088,7,TE_Polar,1000000022,1267,120719_p1,Control,TE,Polar TE,120719_p1_1267,120719_p11000000022,Parent,120719_p11000000022Parent,27.814,84.0574,39.2188,30,57,32_64
1.63887,7,TE_Polar,1000000023,1268,120719_p1,Control,TE,Polar TE,120719_p1_1268,120719_p11000000023,Parent,120719_p11000000023Parent,21.7253,95.0149,44.4348,30,57,32_64
1.26141,7,Deep;ICM,1000000024,1269,120719_p1,Control,ICM,ICM,120719_p1_1269,120719_p11000000024,Parent,120719_p11000000024Parent,40.1027,72.0949,36.9549,30,57,32_64
1.30152,7,Deep;ICM,1000000025,1270,120719_p1,Control,ICM,ICM,120719_p1_1270,120719_p11000000025,Parent,120719_p11000000025Parent,37.7772,78.0864,22.2935,30,57,32_64
1.57094,7,Deep;ICM,1000000026,1271,120719_p1,Control,ICM,ICM,120719_p1_1271,120719_p11000000026,Parent,120719_p11000000026Parent,36.1166,82.8751,35.4712,30,57,32_64
1.22579,7,Deep;ICM,1000000027,1272,120719_p1,Control,ICM,ICM,120719_p1_1272,120719_p11000000027,Parent,120719_p11000000027Parent,33.9026,105.926,43.6418,30,57,32_64
1.40796,7,Cavity;ICM,1000000028,1273,120719_p1,Control,ICM,ICM,120719_p1_1273,120719_p11000000028,Parent,120719_p11000000028Parent,34.1794,76.3447,51.5292,30,57,32_64
1.12009,7,TE_Polar,1000000029,1274,120719_p1,Control,TE,Polar TE,120719_p1_1274,120719_p11000000029,Parent,120719_p11000000029Parent,40.8215,63.7777,54.9175,30,57,32_64
0.607944,7,TE_Mural,1000000030,1277,120719_p1,Control,TE,Mural TE,120719_p1_1277,120719_p11000000030,Parent,120719_p11000000030Parent,107.52,89.3706,6.67538,30,57,32_64
0.657536,7,TE_Mural,1000000031,1278,120719_p1,Control,TE,Mural TE,120719_p1_1278,120719_p11000000031,Parent,120719_p11000000031Parent,113.854,114.439,15.5522,30,57,32_64
0.647589,7,TE_Mural,1000000032,1279,120719_p1,Control,TE,Mural TE,120719_p1_1279,120719_p11000000032,Parent,120719_p11000000032Parent,126.062,113.513,43.6996,30,57,32_64
0.682789,7,TE_Mural,1000000033,1283,120719_p1,Control,TE,Mural TE,120719_p1_1283,120719_p11000000033,Parent,120719_p11000000033Parent,123.295,79.7682,33.4377,30,57,32_64
0.584552,7,TE_Mural,1000000034,1284,120719_p1,Control,TE,Mural TE,120719_p1_1284,120719_p11000000034,Parent,120719_p11000000034Parent,93.9586,51.7261,27.5934,30,57,32_64
1.12105,8,Cavity;ICM,1000000000,1286,120719_p1,Control,ICM,ICM,120719_p1_1286,120719_p11000000000,Parent,120719_p11000000000Parent,58.8955,94.7889,3.36052,35,57,32_64
1.05931,8,Cavity;ICM,1000000001,1287,120719_p1,Control,ICM,ICM,120719_p1_1287,120719_p11000000001,Parent,120719_p11000000001Parent,57.4268,83.8695,7.72525,35,57,32_64
2.48836,8,TE_Polar,1000000002,1288,120719_p1,Control,TE,Polar TE,120719_p1_1288,120719_p11000000002,Parent,120719_p11000000002Parent,56.0431,108.359,1.08139,35,57,32_64
1.13858,8,Deep;ICM,1000000003,1289,120719_p1,Control,ICM,ICM,120719_p1_1289,120719_p11000000003,Parent,120719_p11000000003Parent,44.4193,110.793,13.7748,35,57,32_64
0.990597,8,Deep;ICM,1000000004,1290,120719_p1,Control,ICM,ICM,120719_p1_1290,120719_p11000000004,Parent,120719_p11000000004Parent,48.0171,94.2262,6.24899,35,57,32_64
1.10636,8,TE_Polar,1000000005,1291,120719_p1,Control,TE,Polar TE,120719_p1_1291,120719_p11000000005,Parent,120719_p11000000005Parent,28.921,106.062,15.2642,35,57,32_64
1.74994,8,Deep;ICM,1000000006,1292,120719_p1,Control,ICM,ICM,120719_p1_1292,120719_p11000000006,Parent,120719_p11000000006Parent,36.3934,102.561,19.3708,35,57,32_64
1.12616,8,Cavity;ICM,1000000007,1293,120719_p1,Control,ICM,ICM,120719_p1_1293,120719_p11000000007,Parent,120719_p11000000007Parent,50.8355,77.63,19.5513,35,57,32_64
1.92054,8,ICM,1000000008,1294,120719_p1,Control,ICM,ICM,120719_p1_1294,120719_p11000000008,Parent,120719_p11000000008Parent,40.5447,92.0061,19.0062,35,57,32_64
1.09923,8,TE_Polar,1000000009,1295,120719_p1,Control,TE,Polar TE,120719_p1_1295,120719_p11000000009,Parent,120719_p11000000009Parent,44.9728,82.5132,8.40854,35,57,32_64
1.29528,8,TE_Polar,1000000010,1296,120719_p1,Control,TE,Polar TE,120719_p1_1296,120719_p11000000010,Parent,120719_p11000000010Parent,32.8058,72.3938,21,35,57,32_64
1.01195,8,Cavity;ICM,1000000011,1297,120719_p1,Control,ICM,ICM,120719_p1_1297,120719_p11000000011,Parent,120719_p11000000011Parent,37.7772,115.829,32.7177,35,57,32_64
1.38713,8,Deep;ICM,1000000012,1298,120719_p1,Control,ICM,ICM,120719_p1_1298,120719_p11000000012,Parent,120719_p11000000012Parent,29.1977,104.691,32.9023,35,57,32_64
1.07987,8,TE_Polar,1000000013,1299,120719_p1,Control,TE,Polar TE,120719_p1_1299,120719_p11000000013,Parent,120719_p11000000013Parent,27.2605,87.4025,24.8537,35,57,32_64
1.36609,8,Cavity;ICM,1000000014,1300,120719_p1,Control,ICM,ICM,120719_p1_1300,120719_p11000000014,Parent,120719_p11000000014Parent,44,88.1467,34.543,35,57,32_64
1.7095,8,Cavity;ICM,1000000015,1301,120719_p1,Control,ICM,ICM,120719_p1_1301,120719_p11000000015,Parent,120719_p11000000015Parent,46.1955,102.432,26.7709,35,57,32_64
1.17007,8,TE_Mural,1000000016,1303,120719_p1,Control,TE,Mural TE,120719_p1_1303,120719_p11000000016,Parent,120719_p11000000016Parent,47.1869,132.666,28.0729,35,57,32_64
1.00642,8,TE_Mural,1000000017,1305,120719_p1,Control,TE,Mural TE,120719_p1_1305,120719_p11000000017,Parent,120719_p11000000017Parent,80.3118,114.992,1.07777,35,57,32_64
1.09881,8,TE_Mural,1000000018,1307,120719_p1,Control,TE,Mural TE,120719_p1_1307,120719_p11000000018,Parent,120719_p11000000018Parent,81.2278,75.5538,4.93872,35,57,32_64
0.959095,8,TE_Mural,1000000019,1308,120719_p1,Control,TE,Mural TE,120719_p1_1308,120719_p11000000019,Parent,120719_p11000000019Parent,68.6935,68.5121,9,35,57,32_64
0.876185,8,TE_Mural,1000000020,1309,120719_p1,Control,TE,Mural TE,120719_p1_1309,120719_p11000000020,Parent,120719_p11000000020Parent,61.1463,52.3078,33,35,57,32_64
1.36303,8,TE_Polar,1000000021,1310,120719_p1,Control,TE,Polar TE,120719_p1_1310,120719_p11000000021,Parent,120719_p11000000021Parent,36.0809,123.848,51.5743,35,57,32_64
1.21634,8,TE_Polar,1000000022,1311,120719_p1,Control,TE,Polar TE,120719_p1_1311,120719_p11000000022,Parent,120719_p11000000022Parent,26.9837,85.8532,39.996,35,57,32_64
1.62364,8,TE_Polar,1000000023,1312,120719_p1,Control,TE,Polar TE,120719_p1_1312,120719_p11000000023,Parent,120719_p11000000023Parent,20.8951,97.0368,47.0462,35,57,32_64
